AÑO,SEMESTRE,TRIMESTRE,DPTO,MUNICIPIO,ESPECIE,TIPO PRODUCTO,FUENTE,VOLUMEN M3
"2,016",II,III,Cundinamarca,Sibaté,Eucalyptus globulus,Bloque,ICA,78
"2,016",II,III,Cundinamarca,Sibaté,Eucalyptus globulus,Limatón,ICA,8
"2,016",II,III,Cundinamarca,Sibaté,Eucalyptus globulus,Palanca de Mina,ICA,360
"2,016",II,III,Cundinamarca,Sibaté,Eucalyptus globulus,Rolliza,ICA,46
"2,016",II,III,Cundinamarca,Simijaca,Acacia melanoxylon,Otros,ICA,5
"2,016",II,III,Cundinamarca,Simijaca,Eucalyptus globulus,Bloque,ICA,"1,134"
"2,016",II,III,Cundinamarca,Simijaca,Eucalyptus globulus,Otros,ICA,110
"2,016",II,III,Cundinamarca,Simijaca,Eucalyptus globulus,Palanca de Mina,ICA,448
"2,016",II,III,Cundinamarca,Simijaca,Eucalyptus grandis,Otros,ICA,3
"2,016",II,III,Cundinamarca,Simijaca,Pinus patula,Bloque,ICA,77
"2,016",II,III,Cundinamarca,Simijaca,Pinus patula,Otros,ICA,27
"2,016",II,III,Cundinamarca,Simijaca,Pinus radiata,Bloque,ICA,117
"2,016",II,III,Cundinamarca,Simijaca,Pinus radiata,Otros,ICA,4
"2,016",II,III,Cundinamarca,Soacha,Eucalyptus globulus,Bloque,ICA,"1,090"
"2,016",II,III,Cundinamarca,Soacha,Eucalyptus globulus,Otros,ICA,10
"2,016",II,III,Cundinamarca,Soacha,Eucalyptus globulus,Palanca de Mina,ICA,"1,509"
"2,016",II,III,Cundinamarca,Soacha,Eucalyptus globulus,Rolliza,ICA,431
"2,016",II,III,Cundinamarca,Soacha,Eucalyptus grandis,Bloque,ICA,30
"2,016",II,III,Cundinamarca,Soacha,Eucalyptus grandis,Otros,ICA,10
"2,016",II,III,Cundinamarca,Subachoque,Eucalyptus globulus,Bloque,ICA,40
"2,016",II,III,Cundinamarca,Subachoque,Eucalyptus globulus,Rolliza,ICA,53
"2,016",II,III,Cundinamarca,Suesca,Eucalyptus globulus,Bloque,ICA,52
"2,016",II,III,Cundinamarca,Suesca,Eucalyptus globulus,Otros,ICA,9
"2,016",II,III,Cundinamarca,Suesca,Eucalyptus globulus,Palanca de Mina,ICA,134
"2,016",II,III,Cundinamarca,Suesca,Eucalyptus globulus,Rolliza,ICA,506
"2,016",II,III,Cundinamarca,Suesca,Pinus patula,Bloque,ICA,36
"2,016",II,III,Cundinamarca,Suesca,Pinus patula,Otros,ICA,12
"2,016",II,III,Cundinamarca,Suesca,Pinus patula,Rolliza,ICA,12
"2,016",II,III,Cundinamarca,Supatá,Pinus patula,Rolliza,ICA,156
"2,016",II,III,Cundinamarca,Susa,Acacia melanoxylon,Bloque,ICA,10
"2,016",II,III,Cundinamarca,Susa,Acacia melanoxylon,Otros,ICA,12
"2,016",II,III,Cundinamarca,Susa,Eucalyptus globulus,Bloque,ICA,282
"2,016",II,III,Cundinamarca,Susa,Eucalyptus globulus,Otros,ICA,128
"2,016",II,III,Cundinamarca,Susa,Eucalyptus globulus,Palanca de Mina,ICA,172
"2,016",II,III,Cundinamarca,Susa,Eucalyptus globulus,Rolliza,ICA,25
"2,016",II,III,Cundinamarca,Susa,Pinus patula,Bloque,ICA,54
"2,016",II,III,Cundinamarca,Susa,Pinus patula,Otros,ICA,7
"2,016",II,III,Cundinamarca,Susa,Pinus radiata,Bloque,ICA,20
"2,016",II,III,Cundinamarca,Susa,Pinus radiata,Otros,ICA,25
"2,016",II,III,Cundinamarca,Sutatausa,Acacia decurrens,Bloque,ICA,10
"2,016",II,III,Cundinamarca,Sutatausa,Acacia decurrens,Otros,ICA,6
"2,016",II,III,Cundinamarca,Sutatausa,Acacia melanoxylon,Otros,ICA,10
"2,016",II,III,Cundinamarca,Sutatausa,Eucalyptus globulus,Bloque,ICA,156
"2,016",II,III,Cundinamarca,Sutatausa,Eucalyptus globulus,Otros,ICA,28
"2,016",II,III,Cundinamarca,Sutatausa,Eucalyptus globulus,Palanca de Mina,ICA,95
"2,016",II,III,Cundinamarca,Sutatausa,Eucalyptus globulus,Rolliza,ICA,15
"2,016",II,III,Cundinamarca,Sutatausa,Pinus patula,Bloque,ICA,420
"2,016",II,III,Cundinamarca,Sutatausa,Pinus patula,Otros,ICA,43
"2,016",II,III,Cundinamarca,Sutatausa,Pinus radiata,Bloque,ICA,98
"2,016",II,III,Cundinamarca,Sutatausa,Pinus radiata,Otros,ICA,17
"2,016",II,III,Cundinamarca,Sutatausa,Pinus radiata,Rolliza,ICA,5
"2,016",II,III,Cundinamarca,Tabio,Eucalyptus globulus,Rolliza,ICA,280
"2,016",II,III,Cundinamarca,Tausa,Eucalyptus globulus,Bloque,ICA,15
"2,016",II,III,Cundinamarca,Tenjo,Pinus patula,Bloque,ICA,16
"2,016",II,III,Cundinamarca,Tenjo,Pinus patula,Otros,ICA,12
"2,016",II,III,Cundinamarca,Tenjo,Pinus patula,Rolliza,ICA,13
"2,016",II,III,Cundinamarca,Tibacuy,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,27
"2,016",II,III,Cundinamarca,Tibacuy,Fraxinus spp.,Bloque,ICA,8
"2,016",II,III,Cundinamarca,Tibacuy,Tabebuia rosea,Madera troceada,ICA,5
"2,016",II,III,Cundinamarca,Tocancipá,Eucalyptus globulus,Bloque,ICA,125
"2,016",II,III,Cundinamarca,Tocancipá,Eucalyptus globulus,Rolliza,ICA,30
"2,016",II,III,Cundinamarca,Ubalá,Cupressus lusitanica Mill.,Bloque,ICA,9
"2,016",II,III,Cundinamarca,Ubalá,Eucalyptus globulus,Bloque,ICA,6
"2,016",II,III,Cundinamarca,Ubate,Acacia melanoxylon,Bloque,ICA,5
"2,016",II,III,Cundinamarca,Ubate,Eucalyptus globulus,Bloque,ICA,191
"2,016",II,III,Cundinamarca,Ubate,Eucalyptus globulus,Palanca de Mina,ICA,208
"2,016",II,III,Cundinamarca,Ubate,Eucalyptus globulus,Postes,ICA,5
"2,016",II,III,Cundinamarca,Ubate,Pinus patula,Bloque,ICA,17
"2,016",II,III,Cundinamarca,Venecia,Eucalyptus globulus,Bloque,ICA,10
"2,016",II,III,Cundinamarca,Villapinzon,Cupressus lusitanica Mill.,Rolliza,ICA,32
"2,016",II,III,Cundinamarca,Viotá,Tabebuia rosea,Bloque,ICA,30
"2,016",II,III,Cundinamarca,Zipacón,Eucalyptus globulus,Bloque,ICA,28
"2,016",II,III,Cundinamarca,Zipacón,Eucalyptus globulus,Rolliza,ICA,28
"2,016",II,III,Cundinamarca,Zipaquirá,Eucalyptus globulus,Bloque,ICA,837
"2,016",II,III,Cundinamarca,Zipaquirá,Eucalyptus globulus,Palanca de Mina,ICA,85
"2,016",II,III,Cundinamarca,Zipaquirá,Eucalyptus globulus,Rolliza,ICA,70
"2,016",II,III,Huila,Garzón,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,8
"2,016",II,III,Huila,Garzón,Eucalyptus grandis,Bloque,ICA,16
"2,016",II,III,Huila,Garzón,Eucalyptus grandis,Limatón,ICA,4
"2,016",II,III,Huila,Garzón,Eucalyptus grandis,Postes,ICA,54
"2,016",II,III,Huila,Garzón,Eucalyptus grandis,Rolliza,ICA,38
"2,016",II,III,Huila,Gigante,Eucalyptus grandis,Bloque,ICA,10
"2,016",II,III,Huila,Gigante,Eucalyptus grandis,Limatón,ICA,34
"2,016",II,III,Huila,Gigante,Eucalyptus grandis,Madera troceada,ICA,15
"2,016",II,III,Huila,Gigante,Eucalyptus grandis,Postes,ICA,76
"2,016",II,III,Huila,Gigante,Eucalyptus grandis,Rolliza,ICA,30
"2,016",II,III,Huila,Guadalupe,Pinus patula,Otros,ICA,60
"2,016",II,III,Huila,Guadalupe,Pinus patula,Postes,ICA,3
"2,016",II,III,Huila,Guadalupe,Pinus patula,Tabla,ICA,260
"2,016",II,III,Huila,Hobo,Pinus oocarpa,Rolliza,ICA,9
"2,016",II,III,Huila,La Plata,Eucalyptus grandis,Bloque,ICA,25
"2,016",II,III,Huila,La Plata,Eucalyptus grandis,Postes,ICA,42
"2,016",II,III,Huila,La Plata,Pinus oocarpa,Bloque,ICA,7
"2,016",II,III,Huila,La Plata,Pinus patula,Bloque,ICA,5
"2,016",II,III,Huila,Neiva,Eucalyptus globulus,Bloque,ICA,9
"2,016",II,III,Huila,Neiva,Eucalyptus globulus,Cercos,ICA,2
"2,016",II,III,Huila,Pital,Eucalyptus grandis,Bloque,ICA,7
"2,016",II,III,Huila,Pitalito,Eucalyptus grandis,Madera troceada,ICA,6
"2,016",II,III,Huila,Tello,Eucalyptus grandis,Madera troceada,ICA,8
"2,016",II,III,La Guajira,Dibulla,Cordia alliodora (Ruiz & Pav.) Oken,Postes,ICA,6
"2,016",II,III,La Guajira,Dibulla,Tabebuia rosea,Postes,ICA,4
"2,016",II,III,Magdalena,Aracataca,Tectona grandis L. Fil,Bloque,ICA,14
"2,016",II,III,Magdalena,Chivolo,Eucalyptus tereticornis,Rolliza,ICA,151
"2,016",II,III,Magdalena,El Dificil (Ariguani),Gmelina arborea,Rolliza,ICA,945
"2,016",II,III,Magdalena,El Piñón,Eucalyptus tereticornis,Rolliza,ICA,53
"2,016",II,III,Magdalena,El Piñón,Gmelina arborea,Bloque,ICA,292
"2,016",II,III,Magdalena,El Piñón,Gmelina arborea,Pulpa,ICA,15
"2,016",II,III,Magdalena,El Piñón,Tabebuia rosea,Bloque,ICA,255
"2,016",II,III,Magdalena,El Piñón,Tabebuia rosea,Pulpa,ICA,451
"2,016",II,III,Magdalena,Pivijay,Eucalyptus tereticornis,Rolliza,ICA,254
"2,016",II,III,Magdalena,Pivijay,Gmelina arborea,Bloque,ICA,135
"2,016",II,III,Magdalena,Pivijay,Gmelina arborea,Rolliza,ICA,145
"2,016",II,III,Magdalena,Pivijay,Tectona grandis L. Fil,Rolliza,ICA,3
"2,016",II,III,Magdalena,Plato,Gmelina arborea,Bloque,ICA,204
"2,016",II,III,Magdalena,Plato,Gmelina arborea,Rolliza,ICA,396
"2,016",II,III,Magdalena,Sabanas De San Angel,Eucalyptus tereticornis,Otros,ICA,"1,047"
"2,016",II,III,Magdalena,Sabanas De San Angel,Eucalyptus tereticornis,Pulpa,ICA,196
"2,016",II,III,Magdalena,Sabanas De San Angel,Eucalyptus tereticornis,Rolliza,ICA,901
"2,016",II,III,Magdalena,Sabanas De San Angel,Gmelina arborea,Rolliza,ICA,335
"2,016",II,III,Magdalena,Sabanas De San Angel,Tectona grandis L. Fil,Pulpa,ICA,64
"2,016",II,III,Magdalena,Sabanas De San Angel,Tectona grandis L. Fil,Rolliza,ICA,"1,010"
"2,016",II,III,Magdalena,San Sebastián de Buenavista,Eucalyptus tereticornis,Rolliza,ICA,331
"2,016",II,III,Magdalena,San Zenon,Eucalyptus tereticornis,Rolliza,ICA,78
"2,016",II,III,Magdalena,Tenerife,Gmelina arborea,Bloque,ICA,15
"2,016",II,III,Magdalena,Tenerife,Tectona grandis L. Fil,Bloque,ICA,2
"2,016",II,III,Magdalena,Zapayan,Gmelina arborea,Bloque,ICA,526
"2,016",II,III,Magdalena,Zapayan,Gmelina arborea,n.c.p,ICA,10
"2,016",II,III,Magdalena,Zapayan,Gmelina arborea,Otros,ICA,69
"2,016",II,III,Magdalena,Zapayan,Gmelina arborea,Rolliza,ICA,705
"2,016",II,III,Magdalena,Zapayan,Gmelina arborea,Tabla,ICA,457
"2,016",II,III,Magdalena,Zapayan,Tectona grandis L. Fil,Bloque,ICA,35
"2,016",II,III,Magdalena,Zapayan,Tectona grandis L. Fil,Rolliza,ICA,565
"2,016",II,III,Magdalena,Zapayan,Tectona grandis L. Fil,Tabla,ICA,20
"2,016",II,III,Meta,Acacías,Acacia mangium,Otros,ICA,3
"2,016",II,III,Meta,Acacías,Acacia mangium,Rolliza,ICA,18
"2,016",II,III,Meta,Cabuyaro,Acacia mangium,Otros,ICA,215
"2,016",II,III,Meta,Cabuyaro,Acacia mangium,Rolliza,ICA,24
"2,016",II,III,Meta,Cumaral,Eucalyptus spp,Otros,ICA,5
"2,016",II,III,Meta,El Castillo,Hevea brasiliensis,Otros,ICA,72
"2,016",II,III,Meta,Fuente De Oro,Cassia moschata Kunth,Otros,ICA,6
"2,016",II,III,Meta,Fuente De Oro,Cedrela odorata L.,Bloque,ICA,3
"2,016",II,III,Meta,Granada,Acacia mangium,Otros,ICA,74
"2,016",II,III,Meta,Guamal,Tectona grandis L. Fil,Otros,ICA,3
"2,016",II,III,Meta,Puerto Gaitan,Acacia mangium,Otros,ICA,35
"2,016",II,III,Meta,Puerto Gaitan,Acacia mangium,Tabla,ICA,20
"2,016",II,III,Meta,Puerto Gaitan,Eucalyptus pellita,Rolliza,ICA,27
"2,016",II,III,Meta,Puerto Gaitan,Pinus caribaea,Otros,ICA,"1,261"
"2,016",II,III,Meta,Puerto Lopez,Acacia mangium,Postes,ICA,34
"2,016",II,III,Meta,Puerto Lopez,Eucalyptus tereticornis,Postes,ICA,16
"2,016",II,III,Meta,Puerto Lopez,Pinus caribaea,Limatón,ICA,50
"2,016",II,III,Meta,Puerto Lopez,Pinus caribaea,Otros,ICA,40
"2,016",II,III,Meta,Puerto Lopez,Pinus caribaea,Postes,ICA,240
"2,016",II,III,Meta,Puerto Lopez,Pinus caribaea,Rolliza,ICA,288
"2,016",II,III,Nariño,Buesaco,Eucalyptus globulus,Postes,ICA,57
"2,016",II,III,Nariño,Cuaspud (Carlosama),Pinus patula,Bloque,ICA,35
"2,016",II,III,Nariño,Funes,Eucalyptus globulus,Madera troceada,ICA,216
"2,016",II,III,Nariño,Guachucal,Pinus patula,Bloque,ICA,85
"2,016",II,III,Nariño,Guachucal,Pinus radiata,Bloque,ICA,55
"2,016",II,III,Nariño,La Cruz,Cupressus lusitanica Mill.,Otros,ICA,48
"2,016",II,III,Nariño,La Florida,Eucalyptus globulus,Rolliza,ICA,10
"2,016",II,III,Nariño,La Unión,Pinus patula,Bloque,ICA,16
"2,016",II,III,Nariño,La Unión,Pinus patula,Rolliza,ICA,13
"2,016",II,III,Nariño,Mallama (Piedrancha),Cupressus lusitanica Mill.,Bloque,ICA,61
"2,016",II,III,Nariño,Mallama (Piedrancha),Pinus patula,Bloque,ICA,100
"2,016",II,III,Nariño,Nariño,Eucalyptus spp,Madera troceada,ICA,117
"2,016",II,III,Nariño,Nariño,Pinus patula,Otros,ICA,20
"2,016",II,III,Nariño,Nariño,Pinus patula,Rolliza,ICA,350
"2,016",II,III,Nariño,Pasto,Eucalyptus globulus,Madera troceada,ICA,100
"2,016",II,III,Nariño,Pasto,Eucalyptus globulus,Postes,ICA,90
"2,016",II,III,Nariño,Pasto,Pinus patula,Bloque,ICA,10
"2,016",II,III,Nariño,Pasto,Pinus patula,Otros,ICA,10
"2,016",II,III,Nariño,Pasto,Pinus patula,Rolliza,ICA,130
"2,016",II,III,Nariño,Sapuyes,Cupressus lusitanica Mill.,Bloque,ICA,150
"2,016",II,III,Nariño,Sapuyes,Eucalyptus globulus,Madera troceada,ICA,14
"2,016",II,III,Nariño,Sapuyes,Pinus patula,Bloque,ICA,260
"2,016",II,III,Nariño,Sapuyes,Pinus radiata,Bloque,ICA,80
"2,016",II,III,Nariño,Tangua,Eucalyptus globulus,Madera troceada,ICA,112
"2,016",II,III,Nariño,Túquerres,Eucalyptus globulus,Bloque,ICA,107
"2,016",II,III,Nariño,Túquerres,Eucalyptus globulus,Otros,ICA,10
"2,016",II,III,Nariño,Túquerres,Eucalyptus globulus,Postes,ICA,450
"2,016",II,III,Nariño,Túquerres,Pinus patula,Bloque,ICA,303
"2,016",II,III,Norte De Santander,Cácota,Eucalyptus globulus,Palanca de Mina,ICA,94
"2,016",II,III,Norte De Santander,Cúcuta,Acacia mangium,Otros,ICA,118
"2,016",II,III,Norte De Santander,Cúcuta,Acacia mangium,Palanca de Mina,ICA,74
"2,016",II,III,Norte De Santander,Cúcuta,Cordia alliodora (Ruiz & Pav.) Oken,Otros,ICA,16
"2,016",II,III,Norte De Santander,Cúcuta,Gmelina arborea,Palanca de Mina,ICA,5
"2,016",II,III,Norte De Santander,Cúcuta,Tabebuia rosea,Otros,ICA,68
"2,016",II,III,Norte De Santander,Cúcuta,Tectona grandis L. Fil,Otros,ICA,3
"2,016",II,III,Norte De Santander,Cúcuta,Tectona grandis L. Fil,Palanca de Mina,ICA,182
"2,016",II,III,Norte De Santander,Labateca,Cupressus lusitanica Mill.,Otros,ICA,14
"2,016",II,III,Norte De Santander,Salazar,Cedrela odorata L.,Otros,ICA,4
"2,016",II,III,Norte De Santander,Salazar,Pinus patula,Otros,ICA,19
"2,016",II,III,Norte De Santander,Sardinata,Terminalia ivorensis,Palanca de Mina,ICA,119
"2,016",II,III,Putumayo,Colón,Pinus patula,Bloque,ICA,16
"2,016",II,III,Putumayo,Colón,Pinus patula,Postes,ICA,6
"2,016",II,III,Putumayo,San Miguel (La Dorada),Gmelina arborea,Bloque,ICA,5
"2,016",II,III,Putumayo,San Miguel (La Dorada),Pinus patula,Postes,ICA,6
"2,016",II,III,Quindío,Armenia,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,17
"2,016",II,III,Quindío,Armenia,Eucalyptus grandis,Bloque,ICA,38
"2,016",II,III,Quindío,Buenavista,Eucalyptus grandis,Bloque,ICA,28
"2,016",II,III,Quindío,Calarcá,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,52
"2,016",II,III,Quindío,Calarcá,Cordia alliodora (Ruiz & Pav.) Oken,n.c.p,ICA,10
"2,016",II,III,Quindío,Calarcá,Cordia alliodora (Ruiz & Pav.) Oken,Rolliza,ICA,5
"2,016",II,III,Quindío,Calarcá,Eucalyptus grandis,Bloque,ICA,66
"2,016",II,III,Quindío,Calarcá,Eucalyptus grandis,Rolliza,ICA,32
"2,016",II,III,Quindío,Calarcá,Eucalyptus grandis,Tabla,ICA,72
"2,016",II,III,Quindío,Calarcá,Pinus patula,Bloque,ICA,2
"2,016",II,III,Quindío,Calarcá,Pinus patula,Madera troceada,ICA,"1,851"
"2,016",II,III,Quindío,Calarcá,Pinus patula,Pulpa,ICA,"7,571"
"2,016",II,III,Quindío,Calarcá,Pinus patula,Rolliza,ICA,18
"2,016",II,III,Quindío,Circasia,Eucalyptus grandis,Bloque,ICA,57
"2,016",II,III,Quindío,Circasia,Eucalyptus grandis,Madera troceada,ICA,6
"2,016",II,III,Quindío,Circasia,Eucalyptus grandis,Postes,ICA,4
"2,016",II,III,Quindío,Circasia,Pinus patula,Bloque,ICA,33
"2,016",II,III,Quindío,Córdoba,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,36
"2,016",II,III,Quindío,Córdoba,Cordia alliodora (Ruiz & Pav.) Oken,n.c.p,ICA,12
"2,016",II,III,Quindío,Filandia,Eucalyptus grandis,Bloque,ICA,83
"2,016",II,III,Quindío,Filandia,Eucalyptus grandis,Rolliza,ICA,32
"2,016",II,III,Quindío,Filandia,Pinus patula,Pulpa,ICA,408
"2,016",II,III,Quindío,Génova,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,6
"2,016",II,III,Quindío,Génova,Eucalyptus grandis,Bloque,ICA,49
"2,016",II,III,Quindío,Génova,Eucalyptus grandis,Madera troceada,ICA,45
"2,016",II,III,Quindío,Génova,Eucalyptus grandis,Otros,ICA,8
"2,016",II,III,Quindío,Génova,Eucalyptus grandis,Postes,ICA,85
"2,016",II,III,Quindío,Génova,Eucalyptus grandis,Rolliza,ICA,903
"2,016",II,III,Quindío,Génova,Pinus patula,Bloque,ICA,13
"2,016",II,III,Quindío,Génova,Pinus patula,Postes,ICA,6
"2,016",II,III,Quindío,Montenegro,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,8
"2,016",II,III,Quindío,Montenegro,Eucalyptus grandis,Bloque,ICA,14
"2,016",II,III,Quindío,Montenegro,Eucalyptus grandis,n.c.p,ICA,5
"2,016",II,III,Quindío,Pijao,Cupressus lusitanica Mill.,Bloque,ICA,13
"2,016",II,III,Quindío,Pijao,Eucalyptus grandis,Bloque,ICA,15
"2,016",II,III,Quindío,Pijao,Pinus patula,Madera troceada,ICA,96
"2,016",II,III,Quindío,Quimbaya,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,20
"2,016",II,III,Quindío,Salento,Eucalyptus grandis,Bloque,ICA,144
"2,016",II,III,Quindío,Salento,Eucalyptus grandis,Madera troceada,ICA,17
"2,016",II,III,Quindío,Salento,Eucalyptus grandis,Otros,ICA,7
"2,016",II,III,Quindío,Salento,Eucalyptus grandis,Pulpa,ICA,518
"2,016",II,III,Quindío,Salento,Eucalyptus grandis,Rolliza,ICA,22
"2,016",II,III,Risaralda,Apía,Eucalyptus grandis,Otros,ICA,8
"2,016",II,III,Risaralda,Balboa,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,6
"2,016",II,III,Risaralda,Balboa,Eucalyptus grandis,Bloque,ICA,15
"2,016",II,III,Risaralda,Balboa,Eucalyptus grandis,Otros,ICA,5
"2,016",II,III,Risaralda,Balboa,Eucalyptus grandis,Palanca de Mina,ICA,6
"2,016",II,III,Risaralda,Balboa,Eucalyptus grandis,Postes,ICA,15
"2,016",II,III,Risaralda,Belén de Umbría,Cedrela odorata L.,Bloque,ICA,46
"2,016",II,III,Risaralda,Belén de Umbría,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,87
"2,016",II,III,Risaralda,Belén de Umbría,Cordia alliodora (Ruiz & Pav.) Oken,Otros,ICA,1
"2,016",II,III,Risaralda,Belén de Umbría,Eucalyptus grandis,Bloque,ICA,25
"2,016",II,III,Risaralda,Dosquebradas,Cupressus lusitanica var. benthami,Bloque,ICA,22
"2,016",II,III,Risaralda,Dosquebradas,Eucalyptus grandis,Bloque,ICA,8
"2,016",II,III,Risaralda,Guática,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,12
"2,016",II,III,Risaralda,Guática,Eucalyptus grandis,Bloque,ICA,349
"2,016",II,III,Risaralda,Guática,Eucalyptus grandis,Palanca de Mina,ICA,34
"2,016",II,III,Risaralda,Guática,Pinus patula,Pulpa,ICA,122
"2,016",II,III,Risaralda,La Celia,Eucalyptus grandis,Bloque,ICA,16
"2,016",II,III,Risaralda,Marsella,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,6
"2,016",II,III,Risaralda,Marsella,Cordia alliodora (Ruiz & Pav.) Oken,Otros,ICA,11
"2,016",II,III,Risaralda,Marsella,Pinus patula,Bloque,ICA,33
"2,016",II,III,Risaralda,Mistrató,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,9
"2,016",II,III,Risaralda,Mistrató,Cordia alliodora (Ruiz & Pav.) Oken,Otros,ICA,15
"2,016",II,III,Risaralda,Mistrató,Eucalyptus grandis,Bloque,ICA,399
"2,016",II,III,Risaralda,Mistrató,Eucalyptus grandis,Limatón,ICA,17
"2,016",II,III,Risaralda,Mistrató,Eucalyptus grandis,Otros,ICA,22
"2,016",II,III,Risaralda,Mistrató,Eucalyptus grandis,Palanca de Mina,ICA,387
"2,016",II,III,Risaralda,Mistrató,Eucalyptus grandis,Postes,ICA,90
"2,016",II,III,Risaralda,Pereira,Cedrela odorata L.,Bloque,ICA,1
"2,016",II,III,Risaralda,Pereira,Eucalyptus grandis,Bloque,ICA,57
"2,016",II,III,Risaralda,Pereira,Eucalyptus grandis,Otros,ICA,30
"2,016",II,III,Risaralda,Pereira,Eucalyptus grandis,Pulpa,ICA,"4,426"
"2,016",II,III,Risaralda,Pereira,Tectona grandis L. Fil,Bloque,ICA,3
"2,016",II,III,Risaralda,Pereira,Tectona grandis L. Fil,Palanca de Mina,ICA,68
"2,016",II,III,Risaralda,Pueblo Rico,Eucalyptus spp,Bloque,ICA,8
"2,016",II,III,Risaralda,Pueblo Rico,Eucalyptus spp,Palanca de Mina,ICA,288
"2,016",II,III,Risaralda,Quinchía,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,3
"2,016",II,III,Risaralda,Quinchía,Cordia alliodora (Ruiz & Pav.) Oken,Otros,ICA,12
"2,016",II,III,Risaralda,Quinchía,Eucalyptus grandis,Bloque,ICA,2
"2,016",II,III,Risaralda,Quinchía,Eucalyptus grandis,Otros,ICA,4
"2,016",II,III,Risaralda,Santa Rosa De Cabal,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,7
"2,016",II,III,Risaralda,Santa Rosa De Cabal,Eucalyptus grandis,Otros,ICA,81
"2,016",II,III,Risaralda,Santa Rosa De Cabal,Eucalyptus grandis,Pulpa,ICA,"19,242"
"2,016",II,III,Risaralda,Santa Rosa De Cabal,Eucalyptus spp,Bloque,ICA,14
"2,016",II,III,Risaralda,Santa Rosa De Cabal,Pinus tecunumanii,Otros,ICA,74
"2,016",II,III,Risaralda,Santuario,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,54
"2,016",II,III,Risaralda,Santuario,Cordia alliodora (Ruiz & Pav.) Oken,Otros,ICA,2
"2,016",II,III,Santander,Barrancabermeja,Acacia mangium,Bloque,ICA,531
"2,016",II,III,Santander,Barrancabermeja,Acacia mangium,Otros,ICA,15
"2,016",II,III,Santander,Barrancabermeja,Acacia mangium,Palanca de Mina,ICA,12
"2,016",II,III,Santander,Barrancabermeja,Acacia mangium,Rolliza,ICA,327
"2,016",II,III,Santander,Barrancabermeja,Cordia spp,Bloque,ICA,32
"2,016",II,III,Santander,Barrancabermeja,Gmelina arborea,Bloque,ICA,170
"2,016",II,III,Santander,Barrancabermeja,Gmelina arborea,Palanca de Mina,ICA,5
"2,016",II,III,Santander,Barrancabermeja,Gmelina arborea,Rolliza,ICA,84
"2,016",II,III,Santander,Barrancabermeja,Ochoroma sp.,Bloque,ICA,29
"2,016",II,III,Santander,Barrancabermeja,Pachira quinata,Bloque,ICA,91
"2,016",II,III,Santander,Barrancabermeja,Pachira quinata,Rolliza,ICA,3
"2,016",II,III,Santander,Cerrito,Pinus patula,Bloque,ICA,8
"2,016",II,III,Santander,Charta,Pinus patula,Rolliza,ICA,40
"2,016",II,III,Santander,Cimitarra,Gmelina arborea,Bloque,ICA,31
"2,016",II,III,Santander,Curití,Cupressus lusitanica Mill.,Otros,ICA,32
"2,016",II,III,Santander,Curití,Cupressus lusitanica Mill.,Rolliza,ICA,3
"2,016",II,III,Santander,Curití,Pinus oocarpa,Bloque,ICA,30
"2,016",II,III,Santander,Curití,Pinus oocarpa,Rolliza,ICA,30
"2,016",II,III,Santander,Curití,Pinus patula,Bloque,ICA,158
"2,016",II,III,Santander,Curití,Pinus patula,Otros,ICA,8
"2,016",II,III,Santander,Curití,Pinus patula,Palanca de Mina,ICA,10
"2,016",II,III,Santander,Curití,Pinus patula,Rolliza,ICA,821
"2,016",II,III,Santander,El Playón,Pinus kesiya,Otros,ICA,4
"2,016",II,III,Santander,El Playón,Pinus kesiya,Rolliza,ICA,12
"2,016",II,III,Santander,El Playón,Pinus kesiya,Tabla,ICA,25
"2,016",II,III,Santander,Girón,Pinus patula,Bloque,ICA,471
"2,016",II,III,Santander,Girón,Pinus patula,Palanca de Mina,ICA,419
"2,016",II,III,Santander,La Paz,Cedrela odorata L.,Bloque,ICA,20
"2,016",II,III,Santander,Macaravita,Cupressus lusitanica Mill.,Bloque,ICA,11
"2,016",II,III,Santander,Macaravita,Pinus patula,Bloque,ICA,334
"2,016",II,III,Santander,Malaga,Pinus sp.,Bloque,ICA,10
"2,016",II,III,Santander,Matanza,Pinus patula,Rolliza,ICA,18
"2,016",II,III,Santander,Matanza,Pinus sp.,Bloque,ICA,336
"2,016",II,III,Santander,Matanza,Pinus sp.,Palanca de Mina,ICA,140
